session,budget_year,expenditure_area,expenditure_area_name,actor,proposal_type,amount_msek,deviation_msek,budget_share_pct,document_id,source_url
2018/19,2019,14,Arbetsmarknad och arbetsliv,L,party_motion,67613,-9202,8.1423,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,15,Studiestöd,L,party_motion,24247,-776,2.92,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,16,Utbildning och universitetsforskning,L,party_motion,84195,2848,10.1392,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",L,party_motion,16382,387,1.9728,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",L,party_motion,3626,-3346,0.4367,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,19,Regional tillväxt,L,party_motion,3422,-75,0.4121,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,20,Allmän miljö- och naturvård,L,party_motion,9803,-2033,1.1805,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,21,Energi,L,party_motion,2616,-979,0.315,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,22,Kommunikationer,L,party_motion,58698,-759,7.0688,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",L,party_motion,19364,-423,2.3319,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,24,Näringsliv,L,party_motion,6924,-343,0.8338,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,1,Rikets styrelse,M,party_motion,14745,-157,1.7527,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,2,Samhällsekonomi och finansförvaltning,M,party_motion,17319,4,2.0586,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,3,"Skatt, tull och exekution",M,party_motion,11553,150,1.3732,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,4,Rättsväsendet,M,party_motion,48587,2244,5.7752,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,5,Internationell samverkan,M,party_motion,2362,0,0.2808,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,6,Försvar och samhällets krisberedskap,M,party_motion,60090,3899,7.1425,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,7,Internationellt bistånd,M,party_motion,43745,-1200,5.1997,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,8,Migration,M,party_motion,11767,-1806,1.3987,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",M,party_motion,79072,950,9.3988,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,M,party_motion,97657,0,11.6079,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,M,party_motion,34450,0,4.0949,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,M,party_motion,97332,0,11.5693,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,M,party_motion,17967,-519,2.1356,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,14,Arbetsmarknad och arbetsliv,M,party_motion,73915,-2900,8.7858,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,15,Studiestöd,M,party_motion,24669,-354,2.9323,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,16,Utbildning och universitetsforskning,M,party_motion,81059,-288,9.635,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",M,party_motion,15767,-228,1.8741,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",M,party_motion,4727,-2245,0.5619,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,19,Regional tillväxt,M,party_motion,3497,0,0.4157,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,20,Allmän miljö- och naturvård,M,party_motion,10072,-1764,1.1972,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,21,Energi,M,party_motion,3199,-396,0.3802,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,22,Kommunikationer,M,party_motion,59359,-98,7.0557,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",M,party_motion,21000,1213,2.4961,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,24,Näringsliv,M,party_motion,7387,120,0.878,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,1,Rikets styrelse,SD,party_motion,14372,-530,1.7153,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,2,Samhällsekonomi och finansförvaltning,SD,party_motion,17792,477,2.1235,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,3,"Skatt, tull och exekution",SD,party_motion,11953,550,1.4266,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,4,Rättsväsendet,SD,party_motion,46347,4,5.5315,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,6,Försvar och samhällets krisberedskap,SD,party_motion,56198,7,6.7073,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,7,Internationellt bistånd,SD,party_motion,33672,-11273,4.0188,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,8,Migration,SD,party_motion,13010,-563,1.5528,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",SD,party_motion,84067,5945,10.0335,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,SD,party_motion,102132,4475,12.1895,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,SD,party_motion,41150,6700,4.9113,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,SD,party_motion,100075,2743,11.944,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,SD,party_motion,10671,-7815,1.2736,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,14,Arbetsmarknad och arbetsliv,SD,party_motion,74798,-2017,8.9272,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,15,Studiestöd,SD,party_motion,24143,-880,2.8815,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,16,Utbildning och universitetsforskning,SD,party_motion,82017,670,9.7888,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",SD,party_motion,15576,-419,1.859,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",SD,party_motion,5943,-1029,0.7093,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,19,Regional tillväxt,SD,party_motion,4017,520,0.4794,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,20,Allmän miljö- och naturvård,SD,party_motion,7844,-3992,0.9362,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,21,Energi,SD,party_motion,2840,-755,0.339,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,22,Kommunikationer,SD,party_motion,61992,2535,7.3988,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",SD,party_motion,20284,497,2.4209,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2018/19,2019,24,Näringsliv,SD,party_motion,6974,-293,0.8324,H601FiU1,https://data.riksdagen.se/dokument/H601FiU1.html
2019/20,2020,1,Rikets styrelse,GOV,government,15131,0,1.4242,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,2,Samhällsekonomi och finansförvaltning,GOV,government,17390,0,1.6369,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,3,"Skatt, tull och exekution",GOV,government,12057,0,1.1349,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,4,Rättsväsendet,GOV,government,51731,0,4.8693,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,5,Internationell samverkan,GOV,government,2028,0,0.1909,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,6,Försvar och samhällets krisberedskap,GOV,government,64800,0,6.0995,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,7,Internationellt bistånd,GOV,government,45989,0,4.3288,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,8,Migration,GOV,government,11446,0,1.0774,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",GOV,government,84167,0,7.9225,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,GOV,government,95706,0,9.0086,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,GOV,government,36542,0,3.4396,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,GOV,government,101430,0,9.5474,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,GOV,government,10066,0,0.9475,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,14,Arbetsmarknad och arbetsliv,GOV,government,77164,0,7.2633,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,15,Studiestöd,GOV,government,25508,0,2.401,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,16,Utbildning och universitetsforskning,GOV,government,83316,0,7.8424,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",GOV,government,16061,0,1.5118,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",GOV,government,3727,0,0.3508,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,19,Regional tillväxt,GOV,government,3673,0,0.3457,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,20,Allmän miljö- och naturvård,GOV,government,12571,0,1.1833,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,21,Energi,GOV,government,3469,0,0.3265,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,22,Kommunikationer,GOV,government,61296,0,5.7697,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",GOV,government,19790,0,1.8628,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,24,Näringsliv,GOV,government,7264,0,0.6837,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,25,Allmänna bidrag till kommuner,GOV,government,128418,0,12.0877,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,26,Statsskuldsräntor m.m.,GOV,government,29655,0,2.7914,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,27,Avgiften till Europeiska unionen,GOV,government,41990,0,3.9524,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,1,Rikets styrelse,KD,party_motion,15306,175,1.4358,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,2,Samhällsekonomi och finansförvaltning,KD,party_motion,17348,-42,1.6274,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,3,"Skatt, tull och exekution",KD,party_motion,11946,-111,1.1206,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,4,Rättsväsendet,KD,party_motion,52621,890,4.9362,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,5,Internationell samverkan,KD,party_motion,1998,-30,0.1874,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,6,Försvar och samhällets krisberedskap,KD,party_motion,64800,0,6.0787,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,7,Internationellt bistånd,KD,party_motion,45989,0,4.3141,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,8,Migration,KD,party_motion,11544,98,1.0829,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",KD,party_motion,91304,7137,8.565,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,KD,party_motion,95287,-419,8.9386,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,KD,party_motion,36343,-199,3.4092,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,KD,party_motion,104852,3422,9.8359,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,KD,party_motion,10023,-43,0.9402,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,14,Arbetsmarknad och arbetsliv,KD,party_motion,74142,-3022,6.955,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,15,Studiestöd,KD,party_motion,22600,-2908,2.12,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,16,Utbildning och universitetsforskning,KD,party_motion,84241,925,7.9024,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",KD,party_motion,15613,-448,1.4646,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",KD,party_motion,3227,-500,0.3027,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,19,Regional tillväxt,KD,party_motion,3693,20,0.3464,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,20,Allmän miljö- och naturvård,KD,party_motion,10634,-1937,0.9975,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,21,Energi,KD,party_motion,3174,-295,0.2977,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,22,Kommunikationer,KD,party_motion,61626,330,5.781,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",KD,party_motion,19865,75,1.8635,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,24,Näringsliv,KD,party_motion,6361,-903,0.5967,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,25,Allmänna bidrag till kommuner,KD,party_motion,129835,1417,12.1794,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,26,Statsskuldsräntor m.m.,KD,party_motion,29655,0,2.7819,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,27,Avgiften till Europeiska unionen,KD,party_motion,41990,0,3.939,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,1,Rikets styrelse,M,party_motion,14985,-146,1.43,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,2,Samhällsekonomi och finansförvaltning,M,party_motion,17362,-28,1.6568,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,3,"Skatt, tull och exekution",M,party_motion,11795,-262,1.1256,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,4,Rättsväsendet,M,party_motion,54225,2494,5.1746,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,5,Internationell samverkan,M,party_motion,2028,0,0.1935,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,6,Försvar och samhällets krisberedskap,M,party_motion,65364,564,6.2376,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,7,Internationellt bistånd,M,party_motion,38854,-7135,3.7078,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,8,Migration,M,party_motion,10847,-599,1.0351,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",M,party_motion,78097,-6070,7.4527,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,M,party_motion,85500,-10206,8.1591,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,M,party_motion,36137,-405,3.4485,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,M,party_motion,100980,-450,9.6364,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,M,party_motion,9062,-1004,0.8648,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,14,Arbetsmarknad och arbetsliv,M,party_motion,74137,-3027,7.0748,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,15,Studiestöd,M,party_motion,25141,-367,2.3992,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,16,Utbildning och universitetsforskning,M,party_motion,81417,-1899,7.7695,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",M,party_motion,16061,0,1.5327,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",M,party_motion,1452,-2275,0.1386,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,19,Regional tillväxt,M,party_motion,3673,0,0.3505,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,20,Allmän miljö- och naturvård,M,party_motion,12574,3,1.1999,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,21,Energi,M,party_motion,3215,-254,0.3068,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,22,Kommunikationer,M,party_motion,61641,345,5.8823,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",M,party_motion,19858,68,1.895,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,24,Näringsliv,M,party_motion,7236,-28,0.6905,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,25,Allmänna bidrag till kommuner,M,party_motion,144620,16202,13.8009,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,26,Statsskuldsräntor m.m.,M,party_motion,29655,0,2.8299,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,27,Avgiften till Europeiska unionen,M,party_motion,41990,0,4.007,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,1,Rikets styrelse,SD,party_motion,14575,-556,1.3691,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,2,Samhällsekonomi och finansförvaltning,SD,party_motion,17162,-228,1.6121,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,3,"Skatt, tull och exekution",SD,party_motion,12391,334,1.164,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,4,Rättsväsendet,SD,party_motion,57410,5679,5.3929,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,5,Internationell samverkan,SD,party_motion,2048,20,0.1924,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,6,Försvar och samhällets krisberedskap,SD,party_motion,64800,0,6.0871,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,7,Internationellt bistånd,SD,party_motion,29546,-16443,2.7755,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,8,Migration,SD,party_motion,10782,-664,1.0128,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",SD,party_motion,88627,4460,8.3254,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,SD,party_motion,100744,5038,9.4636,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,SD,party_motion,40639,4097,3.8175,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,SD,party_motion,106721,5291,10.0251,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,SD,party_motion,5156,-4910,0.4843,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,14,Arbetsmarknad och arbetsliv,SD,party_motion,71995,-5169,6.763,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,15,Studiestöd,SD,party_motion,25960,452,2.4386,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,16,Utbildning och universitetsforskning,SD,party_motion,83829,513,7.8747,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",SD,party_motion,15948,-113,1.4981,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",SD,party_motion,4079,352,0.3832,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,19,Regional tillväxt,SD,party_motion,3673,0,0.345,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,20,Allmän miljö- och naturvård,SD,party_motion,8462,-4109,0.7949,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,21,Energi,SD,party_motion,2945,-524,0.2766,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,22,Kommunikationer,SD,party_motion,63941,2645,6.0064,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",SD,party_motion,20682,892,1.9428,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,24,Näringsliv,SD,party_motion,7364,100,0.6918,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,25,Allmänna bidrag till kommuner,SD,party_motion,133418,5000,12.5329,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,26,Statsskuldsräntor m.m.,SD,party_motion,29655,0,2.7857,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,27,Avgiften till Europeiska unionen,SD,party_motion,41990,0,3.9444,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,1,Rikets styrelse,V,party_motion,15078,-53,1.3634,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,2,Samhällsekonomi och finansförvaltning,V,party_motion,17400,10,1.5733,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,3,"Skatt, tull och exekution",V,party_motion,12057,0,1.0902,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,4,Rättsväsendet,V,party_motion,51738,7,4.6783,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,5,Internationell samverkan,V,party_motion,2028,0,0.1834,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,6,Försvar och samhällets krisberedskap,V,party_motion,64800,0,5.8593,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,7,Internationellt bistånd,V,party_motion,46489,500,4.2036,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,8,Migration,V,party_motion,10753,-693,0.9723,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",V,party_motion,87492,3325,7.9112,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,V,party_motion,100784,5078,9.1131,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,V,party_motion,40142,3600,3.6297,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,V,party_motion,101430,0,9.1715,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,V,party_motion,11976,1910,1.0829,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,14,Arbetsmarknad och arbetsliv,V,party_motion,82398,5234,7.4506,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,15,Studiestöd,V,party_motion,26418,910,2.3888,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,16,Utbildning och universitetsforskning,V,party_motion,86375,3059,7.8102,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",V,party_motion,16719,658,1.5118,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",V,party_motion,7331,3604,0.6629,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,19,Regional tillväxt,V,party_motion,3703,30,0.3348,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,20,Allmän miljö- och naturvård,V,party_motion,13721,1150,1.2407,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
2019/20,2020,21,Energi,V,party_motion,4319,850,0.3905,H701FiU1,https://data.riksdagen.se/dokument/H701FiU1.html
