session,budget_year,expenditure_area,expenditure_area_name,actor,proposal_type,proposed_msek,approved_budget_msek,amendments_msek,outturn_msek,outturn_minus_proposal_msek,proposal_source_url,outturn_source_url
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",KD,party_motion,15613,16061.28,4464.3,20416.644594929996,4803.644594929996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",KD,party_motion,3227,3726.522,8.0,3779.384290199999,552.3842901999992,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,19,Regional tillväxt,KD,party_motion,3693,3672.5249999999996,0.0,3183.6139887,-509.38601130000006,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,20,Allmän miljö- och naturvård,KD,party_motion,10634,12571.182999999999,419.0,10950.497201389999,316.49720138999874,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,21,Energi,KD,party_motion,3174,3534.2349999999997,38.0,3398.19559526,224.19559526000012,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,22,Kommunikationer,KD,party_motion,61626,61295.945999999996,7053.7,65167.08555620999,3541.0855562099896,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",KD,party_motion,19865,19790.236000000004,1429.8,20019.83165935,154.83165934999852,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,24,Näringsliv,KD,party_motion,6361,7263.863,161592.0,60406.53899161,54045.53899161,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,25,Allmänna bidrag till kommuner,KD,party_motion,129835,128417.57199999999,29547.8,157964.371881,28129.371881,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,26,Statsskuldsräntor m.m.,KD,party_motion,29655,29655.2,0.0,19591.63034841,-10063.369651590001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,27,Avgiften till Europeiska unionen,KD,party_motion,41990,41989.649,2683.702,47192.80701562,5202.807015619997,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,1,Rikets styrelse,M,party_motion,14985,15131.274000000001,965.0,15749.040581319996,764.0405813199959,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,2,Samhällsekonomi och finansförvaltning,M,party_motion,17362,17390.191,36.823,17002.918798579998,-359.0812014200019,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,3,"Skatt, tull och exekution",M,party_motion,11795,12056.989,255.0,12054.61077682,259.61077681999996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,4,Rättsväsendet,M,party_motion,54225,51725.38300000001,1524.0,53022.48421308999,-1202.5157869100076,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,5,Internationell samverkan,M,party_motion,2028,2028.3149999999998,115.0,2070.4406114599997,42.44061145999967,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,6,Försvar och samhällets krisberedskap,M,party_motion,65364,64734.44999999999,130.0,63028.45035472001,-2335.5496452799925,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,7,Internationellt bistånd,M,party_motion,38854,45989.153000000006,749.5,46524.76205407,7670.762054070001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,8,Migration,M,party_motion,10847,11446.213,180.0,9578.839342820002,-1268.1606571799985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",M,party_motion,78097,84167.14199999998,32652.5,101774.34256799,23677.342567989996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,M,party_motion,85500,95705.84299999998,32966.0,117898.77125956998,32398.771259569985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,M,party_motion,36137,36542.396,77.0,36652.25408631999,515.2540863199902,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,M,party_motion,100980,101430.32,2831.0,99939.00457326,-1040.9954267400026,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,M,party_motion,9062,10065.663,55.0,8515.995585080002,-546.0044149199985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,14,Arbetsmarknad och arbetsliv,M,party_motion,74137,77164.28699999998,21601.2,87154.01608564,13017.016085640003,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,15,Studiestöd,M,party_motion,25141,25508.399999999998,1604.5,25059.72029929,-81.27970071000163,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,16,Utbildning och universitetsforskning,M,party_motion,81417,83321.57400000004,1458.0,82962.86590846999,1545.8659084699902,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",M,party_motion,16061,16061.28,4464.3,20416.644594929996,4355.644594929996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",M,party_motion,1452,3726.522,8.0,3779.384290199999,2327.384290199999,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,19,Regional tillväxt,M,party_motion,3673,3672.5249999999996,0.0,3183.6139887,-489.38601130000006,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,20,Allmän miljö- och naturvård,M,party_motion,12574,12571.182999999999,419.0,10950.497201389999,-1623.5027986100013,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,21,Energi,M,party_motion,3215,3534.2349999999997,38.0,3398.19559526,183.19559526000012,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,22,Kommunikationer,M,party_motion,61641,61295.945999999996,7053.7,65167.08555620999,3526.0855562099896,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",M,party_motion,19858,19790.236000000004,1429.8,20019.83165935,161.83165934999852,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,24,Näringsliv,M,party_motion,7236,7263.863,161592.0,60406.53899161,53170.53899161,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,25,Allmänna bidrag till kommuner,M,party_motion,144620,128417.57199999999,29547.8,157964.371881,13344.371881,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,26,Statsskuldsräntor m.m.,M,party_motion,29655,29655.2,0.0,19591.63034841,-10063.369651590001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,27,Avgiften till Europeiska unionen,M,party_motion,41990,41989.649,2683.702,47192.80701562,5202.807015619997,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,1,Rikets styrelse,SD,party_motion,14575,15131.274000000001,965.0,15749.040581319996,1174.040581319996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,2,Samhällsekonomi och finansförvaltning,SD,party_motion,17162,17390.191,36.823,17002.918798579998,-159.0812014200019,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,3,"Skatt, tull och exekution",SD,party_motion,12391,12056.989,255.0,12054.61077682,-336.38922318000004,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,4,Rättsväsendet,SD,party_motion,57410,51725.38300000001,1524.0,53022.48421308999,-4387.515786910008,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,5,Internationell samverkan,SD,party_motion,2048,2028.3149999999998,115.0,2070.4406114599997,22.440611459999673,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,6,Försvar och samhällets krisberedskap,SD,party_motion,64800,64734.44999999999,130.0,63028.45035472001,-1771.5496452799925,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,7,Internationellt bistånd,SD,party_motion,29546,45989.153000000006,749.5,46524.76205407,16978.76205407,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,8,Migration,SD,party_motion,10782,11446.213,180.0,9578.839342820002,-1203.1606571799985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",SD,party_motion,88627,84167.14199999998,32652.5,101774.34256799,13147.342567989996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,SD,party_motion,100744,95705.84299999998,32966.0,117898.77125956998,17154.771259569985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,SD,party_motion,40639,36542.396,77.0,36652.25408631999,-3986.74591368001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,SD,party_motion,106721,101430.32,2831.0,99939.00457326,-6781.995426740003,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,SD,party_motion,5156,10065.663,55.0,8515.995585080002,3359.9955850800015,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,14,Arbetsmarknad och arbetsliv,SD,party_motion,71995,77164.28699999998,21601.2,87154.01608564,15159.016085640003,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,15,Studiestöd,SD,party_motion,25960,25508.399999999998,1604.5,25059.72029929,-900.2797007100016,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,16,Utbildning och universitetsforskning,SD,party_motion,83829,83321.57400000004,1458.0,82962.86590846999,-866.1340915300098,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",SD,party_motion,15948,16061.28,4464.3,20416.644594929996,4468.644594929996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",SD,party_motion,4079,3726.522,8.0,3779.384290199999,-299.6157098000008,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,19,Regional tillväxt,SD,party_motion,3673,3672.5249999999996,0.0,3183.6139887,-489.38601130000006,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,20,Allmän miljö- och naturvård,SD,party_motion,8462,12571.182999999999,419.0,10950.497201389999,2488.4972013899987,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,21,Energi,SD,party_motion,2945,3534.2349999999997,38.0,3398.19559526,453.1955952600001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,22,Kommunikationer,SD,party_motion,63941,61295.945999999996,7053.7,65167.08555620999,1226.0855562099896,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",SD,party_motion,20682,19790.236000000004,1429.8,20019.83165935,-662.1683406500015,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,24,Näringsliv,SD,party_motion,7364,7263.863,161592.0,60406.53899161,53042.53899161,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,25,Allmänna bidrag till kommuner,SD,party_motion,133418,128417.57199999999,29547.8,157964.371881,24546.371881,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,26,Statsskuldsräntor m.m.,SD,party_motion,29655,29655.2,0.0,19591.63034841,-10063.369651590001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,27,Avgiften till Europeiska unionen,SD,party_motion,41990,41989.649,2683.702,47192.80701562,5202.807015619997,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,1,Rikets styrelse,V,party_motion,15078,15131.274000000001,965.0,15749.040581319996,671.0405813199959,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,2,Samhällsekonomi och finansförvaltning,V,party_motion,17400,17390.191,36.823,17002.918798579998,-397.0812014200019,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,3,"Skatt, tull och exekution",V,party_motion,12057,12056.989,255.0,12054.61077682,-2.3892231800000445,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,4,Rättsväsendet,V,party_motion,51738,51725.38300000001,1524.0,53022.48421308999,1284.4842130899924,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,5,Internationell samverkan,V,party_motion,2028,2028.3149999999998,115.0,2070.4406114599997,42.44061145999967,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,6,Försvar och samhällets krisberedskap,V,party_motion,64800,64734.44999999999,130.0,63028.45035472001,-1771.5496452799925,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,7,Internationellt bistånd,V,party_motion,46489,45989.153000000006,749.5,46524.76205407,35.762054070000886,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,8,Migration,V,party_motion,10753,11446.213,180.0,9578.839342820002,-1174.1606571799985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,9,"Hälsovård, sjukvård och social omsorg",V,party_motion,87492,84167.14199999998,32652.5,101774.34256799,14282.342567989996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,V,party_motion,100784,95705.84299999998,32966.0,117898.77125956998,17114.771259569985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,11,Ekonomisk trygghet vid ålderdom,V,party_motion,40142,36542.396,77.0,36652.25408631999,-3489.74591368001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,12,Ekonomisk trygghet för familjer och barn,V,party_motion,101430,101430.32,2831.0,99939.00457326,-1490.9954267400026,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,13,Jämställdhet och nyanlända invandrares etablering,V,party_motion,11976,10065.663,55.0,8515.995585080002,-3460.0044149199985,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,14,Arbetsmarknad och arbetsliv,V,party_motion,82398,77164.28699999998,21601.2,87154.01608564,4756.016085640003,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,15,Studiestöd,V,party_motion,26418,25508.399999999998,1604.5,25059.72029929,-1358.2797007100016,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,16,Utbildning och universitetsforskning,V,party_motion,86375,83321.57400000004,1458.0,82962.86590846999,-3412.1340915300098,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,17,"Kultur, medier, trossamfund och fritid",V,party_motion,16719,16061.28,4464.3,20416.644594929996,3697.644594929996,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",V,party_motion,7331,3726.522,8.0,3779.384290199999,-3551.615709800001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,19,Regional tillväxt,V,party_motion,3703,3672.5249999999996,0.0,3183.6139887,-519.3860113000001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,20,Allmän miljö- och naturvård,V,party_motion,13721,12571.182999999999,419.0,10950.497201389999,-2770.5027986100013,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,21,Energi,V,party_motion,4319,3534.2349999999997,38.0,3398.19559526,-920.8044047399999,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,22,Kommunikationer,V,party_motion,67096,61295.945999999996,7053.7,65167.08555620999,-1928.9144437900104,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,23,"Areella näringar, landsbygd och livsmedel",V,party_motion,20700,19790.236000000004,1429.8,20019.83165935,-680.1683406500015,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,24,Näringsliv,V,party_motion,7316,7263.863,161592.0,60406.53899161,53090.53899161,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,25,Allmänna bidrag till kommuner,V,party_motion,136018,128417.57199999999,29547.8,157964.371881,21946.371881,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,26,Statsskuldsräntor m.m.,V,party_motion,29655,29655.2,0.0,19591.63034841,-10063.369651590001,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2019/20,2020,27,Avgiften till Europeiska unionen,V,party_motion,41990,41989.649,2683.702,47192.80701562,5202.807015619997,https://data.riksdagen.se/dokument/H701FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,1,Rikets styrelse,C,party_motion,17688,18270.004000000004,-18.6,18303.820682480004,615.8206824800036,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,2,Samhällsekonomi och finansförvaltning,C,party_motion,21003,19021.399,22.1,18918.794423040003,-2084.2055769599974,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,3,"Skatt, tull och exekution",C,party_motion,13095,12923.291,-25.0,13438.48097181,343.4809718100005,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,4,Rättsväsendet,C,party_motion,76671,68305.85399999999,750.0,69772.37664630002,-6898.623353699979,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,5,Internationell samverkan,C,party_motion,2128,2094.6690000000003,289.0,2178.72925116,50.729251159999876,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,6,Försvar och samhällets krisberedskap,C,party_motion,123204,93952.93000000001,3684.1,95987.22518722003,-27216.77481277997,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,7,Internationellt bistånd,C,party_motion,57047,47206.227,-10.6,46510.82030178,-10536.179698220003,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,8,Migration,C,party_motion,9482,16019.745,0.0,11998.528645849998,2516.5286458499977,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,9,"Hälsovård, sjukvård och social omsorg",C,party_motion,96215,110429.732,602.7,108833.14443758002,12618.14443758002,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,C,party_motion,113666,106427.30400000002,1150.0,110617.66096503,-3048.3390349700057,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,11,Ekonomisk trygghet vid ålderdom,C,party_motion,61681,55394.136,204.0,56427.1449843,-5253.855015699999,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,12,Ekonomisk trygghet för familjer och barn,C,party_motion,109507,105159.584,720.0,101665.09745202001,-7841.902547979989,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,13,Jämställdhet och nyanlända invandrares etablering,C,party_motion,5480,5565.205999999998,-100.0,4490.191312010001,-989.8086879899993,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,14,Arbetsmarknad och arbetsliv,C,party_motion,84847,90103.68599999999,-18.764,79842.27743271003,-5004.722567289966,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,15,Studiestöd,C,party_motion,35104,27912.395,259.0,25335.374770049995,-9768.625229950005,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,16,Utbildning och universitetsforskning,C,party_motion,94705,94991.97100000002,709.8,92966.71157916998,-1738.2884208300238,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,17,"Kultur, medier, trossamfund och fritid",C,party_motion,16694,16667.947999999997,52.4,16691.12991231,-2.8700876900002186,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",C,party_motion,2864,6099.157999999999,5.5,5949.85061723,3085.8506172300004,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,19,Regional utveckling,C,party_motion,4088,4534.201,56.0,3705.97353516,-382.0264648399998,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,20,Allmän miljö- och naturvård,C,party_motion,13647,19542.691000000003,23.099999999999994,17879.7785524,4232.778552399999,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,21,Energi,C,party_motion,4146,4944.849,265.0,4426.2292671899995,280.2292671899995,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2022/23,2023,22,Kommunikationer,C,party_motion,96318,78952.41700000002,35.5,80406.80452650998,-15911.195473490021,https://data.riksdagen.se/dokument/HA01FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
